respondent_id,h1n1_vaccine,seasonal_vaccine
26832,0.032598731853801466,0.7804968204163716
26833,0.024175276346674948,0.5808383422882903
26834,0.20818642163503437,0.41062148666659815
26835,0.32855746597974483,0.8752984658069405
26836,0.2638122606859554,0.6841294885411863
26837,0.08277373319417128,0.019133514358338165
26838,0.12714931664045206,0.42576609688733896
26839,0.054328207340020335,0.5425488386271602
26840,0.044527420520334496,0.08663146316984478
26841,0.6219159153808095,0.8306588764113781
26842,0.06869686016819476,0.17808682696205974
26843,0.039204632663665966,0.030848438883747727
26844,0.02688615794385076,0.3378052526949321
26845,0.020892535822940428,0.6832374900389707
26846,0.03727852590153432,0.8438811632248405
26847,0.33872778022467204,0.10385831333239948
26848,0.018913090214574334,0.722013862987689
26849,0.5681541113580193,0.6151457385186457
26850,0.6449058375382338,0.5050742919685165
26851,0.028566381635517075,0.045880702469760025
26852,0.031136737986890487,0.051512448068493685
26853,0.2581683052741038,0.4107683925845025
26854,0.013734322472880015,0.0538078057203763
26855,0.3407598162866655,0.8562519230257736
26856,0.05258890838652861,0.025158644241099364
26857,0.6584238240177187,0.17239348301014726
26858,0.0843604561561132,0.5980849454628717
26859,0.02856133025396004,0.09144897550582377
26860,0.0777785465760004,0.15113376204739346
26861,0.030663789407230264,0.09315609418680072
26862,0.02856143052169019,0.20665063279058668
26863,0.0754433653830722,0.4095884759868305
26864,0.3555752062174951,0.35975057408662037
26865,0.0168399405622211,0.03295543881950922
26866,0.05761453923996471,0.5778293404619551
26867,0.17691130947317613,0.1665244796989909
26868,0.9436811409612635,0.9581194725073703
26869,0.02719120168585739,0.19554810327472366
26870,0.7248983510944258,0.9082173047039392
26871,0.019188966555286124,0.029464744242086057
26872,0.03666467027004488,0.2480948343290486
26873,0.04349764953507941,0.6024891977914105
26874,0.04637566079438182,0.147066347079637
26875,0.32456783678395656,0.9013604803768425
26876,0.042556020347485554,0.04685633520311641
26877,0.07733868148507421,0.1260420104947358
26878,0.11094184636772986,0.2278774142650487
26879,0.006231144843761491,0.017838736858030793
26880,0.08151905007407692,0.11680449732553977
26881,0.022043313710213914,0.07865947329241324
26882,0.021304965231194777,0.04119401048852694
26883,0.0694831436785998,0.2412154834637292
26884,0.28553743735772624,0.25775146206085386
26885,0.24025195565918805,0.7889870028510866
26886,0.08296643745709903,0.8389233573415041
26887,0.7694935152714516,0.9086969503505942
26888,0.9636946045573811,0.973250536194524
26889,0.008052997382775245,0.06995836066460522
26890,0.06677598034479287,0.3069900606264738
26891,0.6877761384981051,0.797020664942971
26892,0.04085520922882732,0.7180594550440605
26893,0.030519422783712936,0.09174392097053062
26894,0.32015240830785857,0.2570349248275491
26895,0.03154189948081419,0.8596316199289213
26896,0.03977530012325395,0.042915773461241764
26897,0.061270638861081334,0.522485547971834
26898,0.11228939303071084,0.6729546727052289
26899,0.01867597751897754,0.04328727044196393
26900,0.09886586335594393,0.24083249982188154
26901,0.031715065647563524,0.38131555536128287
26902,0.0890904149701024,0.9111697265929847
26903,0.20912668180980196,0.059003186494305596
26904,0.07580078491012332,0.24576378220952771
26905,0.273917311120961,0.8831065700251616
26906,0.02038725258727505,0.2716595076227378
26907,0.006804723669483243,0.5212202328926435
26908,0.048989762769186936,0.7616736041268679
26909,0.13785297925146756,0.09861686849081014
26910,0.057075823389775446,0.29482473312288693
26911,0.04573769475951721,0.07501323396266282
26912,0.5230276948158928,0.9306535901667811
26913,0.6441832184239885,0.8137381641976751
26914,0.026628963654421973,0.12315964588349491
26915,0.06370852038038322,0.5584710445241131
26916,0.02035969221689937,0.27835394381334394
26917,0.0057023954162777725,0.02870494041327207
26918,0.948535815903287,0.9670274024121306
26919,0.04913439755202615,0.4240858797560857
26920,0.015789799402796525,0.07860104862299051
26921,0.11611510731443618,0.9059481365574416
26922,0.019386894142312518,0.7518892009117254
26923,0.23433383093581409,0.5909044537153747
26924,0.9166099883690932,0.972762624400643
26925,0.17345056083833105,0.8447673999548709
26926,0.5834343966848858,0.48293260984012365
26927,0.564284045654851,0.6599615518385203
26928,0.06351079652299549,0.47655726274042925
26929,0.1053727801966766,0.15588704414999488
26930,0.6657783200777011,0.8883376229816476
26931,0.20791491105867174,0.40016392293404895
26932,0.114825837386378,0.9634061600916829
26933,0.015149238793179047,0.58447035064648
26934,0.3064297800666737,0.5769419209485774
26935,0.0770762407127029,0.4795188362704687
26936,0.3000908687729232,0.15579275850082994
26937,0.16277832159939087,0.7773443063974905
26938,0.030637079653423285,0.039046357737287776
26939,0.05422167457303155,0.08345238681120486
26940,0.05793214938377146,0.09742329267703354
26941,0.13625300859008813,0.4246694412498622
26942,0.6999929638478646,0.8630395622876861
26943,0.05501448631228335,0.5894369949055349
26944,0.03211915844314465,0.13358158166649742
26945,0.04356691914198417,0.5877603825680571
26946,0.042143330624123454,0.6582352749851427
26947,0.31056271256855583,0.6010263831229805
26948,0.03217565269435128,0.04932142167489431
26949,0.017861332882059763,0.05210321318152719
26950,0.04937782874103255,0.5162091025235895
26951,0.08217713982921877,0.30738289619669384
26952,0.8788789462361453,0.9648450587873232
26953,0.42210791708403017,0.9567448479608064
26954,0.00664921198038515,0.07180648602297393
26955,0.06814725114387875,0.7272776894395291
26956,0.19402837321911587,0.20539533277236874
26957,0.03003405203812641,0.9551000660039141
26958,0.07307025846569772,0.8422944617798706
26959,0.021560037004705993,0.16339672110310474
26960,0.020434183321187835,0.04590265186943083
26961,0.3207104253128046,0.46971939587735595
26962,0.08379739980809449,0.8928522805346292
26963,0.05523711643255026,0.24224182477994452
26964,0.05233977994587563,0.22648341373144387
26965,0.5054640871060446,0.9163031182604494
26966,0.050446414776865886,0.09854606476682216
26967,0.11587414572533382,0.486409910105204
26968,0.0862522720948806,0.9117469503469029
26969,0.062228734971651795,0.13427870101619535
26970,0.6931283606030945,0.4655666628415497
26971,0.11888352898494901,0.20326375168688415
26972,0.014375124281087481,0.019112934193568614
26973,0.0442136668988757,0.11110751691398016
26974,0.30496548863361367,0.28954477551290453
26975,0.186299958006416,0.8013819876253012
26976,0.9322256803974037,0.5604934852191007
26977,0.12464988888105835,0.45203195506750066
26978,0.012938580647434755,0.8773685329323899
26979,0.6822280374986163,0.8825971753285007
26980,0.037454678179554834,0.08186577610674833
26981,0.020658493820713063,0.3101516707198672
26982,0.8690413266046348,0.9289473302147581
26983,0.19992162851897413,0.49272855417955475
26984,0.015994608477022994,0.09561326827606324
26985,0.021832568327121556,0.0775732500977079
26986,0.05069777963397889,0.2880010275625659
26987,0.027128992428034984,0.12838686243928485
26988,0.007580822495743142,0.08294901229308949
26989,0.5673423139367103,0.8622410426786347
26990,0.008755439332073796,0.051675399188544816
26991,0.16412838217144715,0.4202981315271005
26992,0.3222396694035538,0.4252794201008654
26993,0.04369161695725346,0.8232183628211466
26994,0.1944919538651542,0.3302808436210676
26995,0.03261576191810689,0.30979801703546456
26996,0.3396120550990035,0.3621829579231837
26997,0.013689164105292868,0.03569406811798404
26998,0.03468858381681128,0.038297187055004636
26999,0.310860084165707,0.4441617317865846
27000,0.04309397339486774,0.350619974411172
27001,0.02205048326128458,0.786625632220914
27002,0.012263260260638916,0.19239778069921026
27003,0.006396381235319889,0.028296745858279574
27004,0.2005421172266752,0.2516080210731807
27005,0.32185854126031305,0.9210190681831485
27006,0.8742528343934561,0.9103653397240408
27007,0.015516269885829189,0.04119896519584409
27008,0.02758843147722135,0.046839770061155125
27009,0.09343941055299906,0.24698087666693805
27010,0.02156467217890459,0.13136603371094474
27011,0.031379170440233424,0.07533156247014208
27012,0.2279205169873643,0.5783474158025173
27013,0.12811990412317756,0.4024548229544591
27014,0.03544914935468008,0.3185171828001244
27015,0.19174218957342085,0.12932364722903497
27016,0.11261463476115721,0.3031108056308642
27017,0.6184305674166146,0.8274855469516758
27018,0.027543043460706705,0.2038519382567448
27019,0.9376142039793685,0.9790029880377615
27020,0.22859323964154904,0.22267555575119616
27021,0.22750038498635156,0.6934206915908756
27022,0.07099403802170748,0.1987388870437305
27023,0.07349835644111093,0.1559564700789655
27024,0.04936929837047956,0.3683357833033237
27025,0.15344428203646132,0.05147898751653692
27026,0.02238355879111251,0.3958635049475949
27027,0.03713055639291401,0.8360966381172179
27028,0.5891509202018707,0.8998071458127797
27029,0.11263041691597446,0.2780308585945097
27030,0.250988815421624,0.2171220802839366
27031,0.3410717247407156,0.9083820847035835
27032,0.11041119432801737,0.6037462560328383
27033,0.5620498973431785,0.8097520897448814
27034,0.012315678283729616,0.6038183334106698
27035,0.2533642116144605,0.3617945377583487
27036,0.32694624524644245,0.8143326467315835
27037,0.679625839759665,0.754929825136072
27038,0.00855767746373499,0.020407361338395092
27039,0.45774915468139116,0.8741845363130445
27040,0.10110123029088978,0.2517058400315703
27041,0.02951423451259811,0.6343537306559557
27042,0.021869050848154114,0.5377017469205636
27043,0.48672434301025924,0.7218079448674352
27044,0.01145834344692243,0.05153986350915479
27045,0.039012129946633105,0.49228881736069896
27046,0.0414260151538724,0.12492544150755007
27047,0.5400639468131071,0.41799294092146216
27048,0.05782823582135289,0.4305191763575324
27049,0.17934285483388238,0.9195942475105747
27050,0.06358146956753082,0.5915014725750138
27051,0.12856714548951434,0.3078278998154311
27052,0.015286285342148228,0.1503144372234493
27053,0.9499902826667038,0.974677577907512
27054,0.03688111489892435,0.07000538867894103
27055,0.03030118485564494,0.8503756602314134
27056,0.07946806786434883,0.06082512084963964
27057,0.011447244694354812,0.015344108395593298
27058,0.9508324423508655,0.9497276296585512
27059,0.07030308620061279,0.14011881390158676
27060,0.03418587916743124,0.3503869579752306
27061,0.014077675251411367,0.40825449557304516
27062,0.05710707896223983,0.4796463473728895
27063,0.017668753219291056,0.49985568579940476
27064,0.09095952739084955,0.46757191721272345
27065,0.1131982762042456,0.5615576871949737
27066,0.049152116574642024,0.5441188283669416
27067,0.6818397721355424,0.7976935078491405
27068,0.6541554807267437,0.9021571733197654
27069,0.7929472010105222,0.9534653516399194
27070,0.013329573335877294,0.030458728232754126
27071,0.05975068308070769,0.08510907274979808
27072,0.0931519069542261,0.7440932204220916
27073,0.045162677170654864,0.9249500307335885
27074,0.0665950416088436,0.27409044243450437
27075,0.43583211601781696,0.7163325680143279
27076,0.8532079457626439,0.8909808782219686
27077,0.046932016781571606,0.09773638214918476
27078,0.0930392563809103,0.8581573806607882
27079,0.07016935079901411,0.8759482224315873
27080,0.1314718985670458,0.16634097536320053
27081,0.04316045966160139,0.7720641686649997
27082,0.1941648450970488,0.30852878871249273
27083,0.07971663092117605,0.25690307271825963
27084,0.9100228480653046,0.7791115415375167
27085,0.011951522840925795,0.03059065133433132
27086,0.009044809278701655,0.07596716351399858
27087,0.06770727361059038,0.20919449614535535
27088,0.3398905794643882,0.7206204554587528
27089,0.18358858967904515,0.18144870268884647
27090,0.5200476643210765,0.7521776254258398
27091,0.7134076257183757,0.38582039239912663
27092,0.12204487798027001,0.19445456647400944
27093,0.29306817216835657,0.2575598208566716
27094,0.01212849287900394,0.045574678219033354
27095,0.07385859802361058,0.4961045569454412
27096,0.12348368891066802,0.22823111830915108
27097,0.38400692314616464,0.6228478613370462
27098,0.6551952882562377,0.8955278973340995
27099,0.3355512283155182,0.5805635040042963
27100,0.07802795020428033,0.7918241391230224
27101,0.06457624983688338,0.6468567097412415
27102,0.14741321779179445,0.8951760977468262
27103,0.010275165297609972,0.06178949550228889
27104,0.4426875534666676,0.5250236337284199
27105,0.10526021893783044,0.3605102982943476
27106,0.856849551592977,0.9330242753582242
27107,0.5370893482350251,0.8157787074445622
27108,0.3626727643689785,0.30282103827802953
27109,0.06670194915708019,0.09999968750149175
27110,0.035236049347105496,0.30778231038105786
27111,0.07051975043390905,0.4233802890541502
27112,0.30586983898115605,0.6421414227818881
27113,0.064501148023928,0.1279584449898703
27114,0.10277907204843618,0.24728484690092842
27115,0.4869112020039868,0.8558927877306398
27116,0.031783594428148945,0.9189754659762984
27117,0.011769887592043785,0.05970658400278198
27118,0.07484002872714396,0.5011749494504298
27119,0.05318959056506646,0.1822779598007273
27120,0.13648515113071655,0.9751299328777895
27121,0.026320930750084202,0.811066043148877
27122,0.009865485437095717,0.24985472135079473
27123,0.08737158010213478,0.13517351799614458
27124,0.02444261114099013,0.06308357124920874
27125,0.01661888789767656,0.02408555116403867
27126,0.14909356493898898,0.07929880227333704
27127,0.04557694590904692,0.059274906909722425
27128,0.20187280028028412,0.5093816744034174
27129,0.14108705313844982,0.44920562165480593
27130,0.11231907349432255,0.2651904191728237
27131,0.09241931558003096,0.09231684342912932
27132,0.25718173307824393,0.8713944262212896
27133,0.045932855520711406,0.5603012717032779
27134,0.9028718517930376,0.9877337963854277
27135,0.02326315828353277,0.42258817879823674
27136,0.09005859289701218,0.5476879504726498
27137,0.08586640328784646,0.16703525249239426
27138,0.11165773134238885,0.5589825519344432
27139,0.024146735565801505,0.10645981645336088
27140,0.9645732851528661,0.9844850395045437
27141,0.6295140316504751,0.7876497240863899
27142,0.02601475316953236,0.20814039104064522
27143,0.3323152206101848,0.43225267247217336
27144,0.021919289707868713,0.04466454204447096
27145,0.574560142438567,0.7268477330748134
27146,0.09920675728674219,0.9490277966682429
27147,0.03971418255830319,0.37204542643171423
27148,0.07501645514815748,0.08002400641286954
27149,0.1949986532555467,0.0938990828952461
27150,0.2998416269429566,0.9445568624921381
27151,0.37572787460091395,0.8897473885885397
27152,0.018235662765085262,0.19634407842150306
27153,0.43055127775133784,0.8882792430941266
27154,0.7319789379908221,0.9132252377891221
27155,0.23479768934178072,0.6967349429588481
27156,0.018543850997272716,0.24359253250404816
27157,0.015090524309221982,0.5150333464204392
27158,0.022749231497391123,0.28728361965263244
27159,0.04259610906764644,0.12178123545488286
27160,0.17122288485733658,0.22389727876927656
27161,0.6140153300340361,0.7303527696593901
27162,0.04380506764111469,0.9036752822195471
27163,0.429496870133546,0.43634766507697686
27164,0.10355203260024352,0.10295157090107834
27165,0.5755265646142621,0.6669450088995538
27166,0.12360013723555548,0.1852361429460438
27167,0.20040722373693515,0.6400403506327064
27168,0.051967838265513086,0.6185285461122878
27169,0.43582541043552153,0.5532727982502763
27170,0.6239245857563781,0.9391018757032052
27171,0.020923880430890673,0.25233131333038594
27172,0.058891090173861245,0.8616365313042971
27173,0.2824606765217374,0.5255503584164164
27174,0.030464525120578293,0.05486262759926853
27175,0.030637851299223598,0.07557744698180394
27176,0.7853911673998365,0.9439778923452403
27177,0.9403873051330786,0.9549087339863308
27178,0.04972071897758565,0.26723899715201976
27179,0.09990283205275817,0.2494019085245187
27180,0.08899481821107601,0.3526514806984193
27181,0.02964538793348077,0.9066296419949822
27182,0.36151569143578244,0.8690597586480099
27183,0.02308731696042125,0.6231027472457463
27184,0.05130721367263748,0.4407670455476019
27185,0.2452813560660638,0.7916229120611087
27186,0.17892521256715452,0.8080408477414576
27187,0.059538279819512645,0.14270700566558703
27188,0.06573326633595053,0.4291538393419448
27189,0.10002871432740301,0.7272544708932692
27190,0.228458281421865,0.7937084914386792
27191,0.1524375986587439,0.9657417146237074
27192,0.21400998999800644,0.7461191032002125
27193,0.00958224187224571,0.07564989554837624
27194,0.13476164456078385,0.4586265983257136
27195,0.019087248390793465,0.10489139705453482
27196,0.14580855065125328,0.19938527560170607
27197,0.0514479072861978,0.7414591421728556
27198,0.7327951068415368,0.9729469372352599
27199,0.07029938456106682,0.27071662864280216
27200,0.17107412806360425,0.6178714825005053
27201,0.4534095820597537,0.8970909928714628
27202,0.03646003251974942,0.13776774215833873
27203,0.021341536231875322,0.06632839143066828
27204,0.025067748861947074,0.027854591345261352
27205,0.07467966326839845,0.21894750352061607
27206,0.22570627529570864,0.28386309724235337
27207,0.17655588901099606,0.1571786611826417
27208,0.8944737730943276,0.7330581973963686
27209,0.20828623807280716,0.3131384992741844
27210,0.1163704620238559,0.25802766575891745
27211,0.0431315128533477,0.19532443772787092
27212,0.3732159322591712,0.9372900480519817
27213,0.359214472800812,0.3655575623562717
27214,0.03259637446314731,0.04313143564791093
27215,0.10859456002729935,0.7254533763182031
27216,0.12856215096874513,0.927435056794523
27217,0.06722557966341766,0.21752972027199854
27218,0.8064568669529647,0.9550605927120547
27219,0.711539897023235,0.7588773043074422
27220,0.2461393102989121,0.5192726926280015
27221,0.04417068110850798,0.7262389340422326
27222,0.11494930560805466,0.6148718260180404
27223,0.016401080479539813,0.7451006198177804
27224,0.07419139526856082,0.6317540358972036
27225,0.30329241174647187,0.2610163491392407
27226,0.018378974859324305,0.23850759596976234
27227,0.255961820025782,0.36493670517794613
27228,0.5949999585332406,0.8886143538090056
27229,0.5335525197827722,0.8993234839931595
27230,0.24426856032874145,0.9780712607700229
27231,0.4470744346048499,0.9424829175143449
27232,0.12556511870942996,0.5905627017602982
27233,0.33018921521119315,0.2697315759240494
27234,0.020555655007593217,0.051528032750253236
27235,0.9685025953957664,0.9788484102759161
27236,0.09034252406621243,0.9621524539937939
27237,0.5275121997931612,0.7837826080353962
27238,0.6047892014680613,0.847249125403991
27239,0.24377384312427988,0.14050046690254886
27240,0.07234085042022759,0.410279383926845
27241,0.07126124116253421,0.19449483815799531
27242,0.10549635478065758,0.5752941505240069
27243,0.052180857070142576,0.08637910327813092
27244,0.012322988503354677,0.04033606472062663
27245,0.05451345450636354,0.3468554876265377
27246,0.8978143928171909,0.9495036922676997
27247,0.21667990994184225,0.9543970730383737
27248,0.1965170996256471,0.796074628745246
27249,0.05529997514917612,0.44974767096109003
27250,0.10164636624975895,0.19866620769488796
27251,0.04459801297643769,0.4249369849020464
27252,0.14464401056909731,0.45426112645266714
27253,0.018164176199936603,0.900847688231389
27254,0.9569147002364536,0.9760065789585702
27255,0.12771217935657908,0.28904581252267136
27256,0.8716998515118813,0.9722940992504083
27257,0.42677979700849455,0.5478500466134073
27258,0.2739598530712721,0.7371456246341572
27259,0.3647831731292555,0.8276528811098464
27260,0.14198067465472872,0.36681332457096
27261,0.20083368527823683,0.7728075515310193
27262,0.054331098038640266,0.431184422502104
27263,0.04454986723914669,0.06050720543373608
27264,0.05219942221370133,0.09780777168867776
27265,0.04990222378262505,0.17422203342732875
27266,0.1564828939923229,0.3055121435970299
27267,0.09363000336891682,0.5394154903586761
27268,0.01971632163546596,0.051111244660317225
27269,0.8581783886091566,0.5201210985719107
27270,0.018733123519087257,0.08714205210169435
27271,0.011915123075965829,0.18057859292339012
27272,0.02443090190381115,0.40734238570438
27273,0.026966994045342856,0.1235083308691483
27274,0.20074182849622105,0.43928543719218505
27275,0.24387713745265222,0.4296462297101898
27276,0.004954624912478401,0.0595789834579321
27277,0.029848651349844334,0.9237140082461068
27278,0.05789031153517737,0.22443682640342025
27279,0.021502588188236478,0.21829925311354884
27280,0.46977464515672873,0.45580140628401306
27281,0.07811018795707582,0.32435143734128596
27282,0.09298072722629615,0.9175594202899012
27283,0.022828048714613643,0.08980129948329066
27284,0.18696341085452986,0.45712788178546165
27285,0.04973441062889501,0.39486068579088024
27286,0.15366407514160485,0.6211148486980643
27287,0.1452110297788892,0.6194139402877405
27288,0.6876318996417724,0.8004760876883213
27289,0.18983689357904887,0.3823433988805237
27290,0.015467833437768185,0.07170409974792694
27291,0.5402620891402289,0.8430712086048574
27292,0.06205806370894135,0.6024392385597127
27293,0.042657971706118014,0.9418155342644605
27294,0.04676730476629076,0.05282385936515686
27295,0.4221780732158442,0.9415095556011539
27296,0.08903418220786409,0.737794106952003
27297,0.06129754981258844,0.8126521231585201
27298,0.04343094649240654,0.21083126233356114
27299,0.3499596796678478,0.706340608234563
27300,0.03279051215179595,0.880915399715618
27301,0.008180163906645051,0.025943198868876284
27302,0.25702232862320834,0.7709731216802207
27303,0.07793751582100947,0.18649820832196173
27304,0.052398165283758506,0.8250111034398377
27305,0.01399709797479631,0.02341911952990529
27306,0.23647260904073336,0.5203134981842011
27307,0.8456929285092609,0.8611422151261369
27308,0.16825236500977728,0.19097984666778064
27309,0.8321180193241325,0.9782414626207131
27310,0.036015456503716056,0.18978392653510986
27311,0.04504592493793952,0.13014199557986736
27312,0.05565748322058522,0.47171215597765015
27313,0.01738068519310335,0.07969974559803583
27314,0.026280590960552384,0.03974676610047382
27315,0.028252686411767484,0.2203732245067934
27316,0.27011454493436726,0.6838486702583708
27317,0.10481514336557053,0.15561829893063747
27318,0.19971157195343736,0.40623042091946104
27319,0.2727190485558401,0.8948537694997886
27320,0.10261457413042888,0.7834295700263242
27321,0.04247527109695626,0.730850336153646
27322,0.7493403851197495,0.6052738783258699
27323,0.017372374238394838,0.43695853432517995
27324,0.11923285611471855,0.6193058122681279
27325,0.9113607026895536,0.95458610493086
27326,0.03441059001664256,0.6650192016207264
27327,0.35671973413255875,0.45141065987276024
27328,0.34841798293550286,0.45129290441687225
27329,0.16921970106079864,0.2779711961619295
27330,0.00996932525156781,0.5034630264781402
27331,0.06590223294293174,0.15192532781247756
27332,0.059045074609499044,0.9015398626287692
27333,0.8473004985346297,0.7935787756256496
27334,0.034162046020966674,0.029855675904644965
27335,0.2861814408658009,0.12226248662044464
27336,0.0502477807677417,0.14976610623611827
27337,0.3389635418330317,0.8295464206539033
27338,0.31430341647239124,0.6168625323371857
27339,0.13759929054624712,0.26963984372317534
27340,0.00913812667338157,0.10088989521474702
27341,0.27901583158723514,0.6712604530395665
27342,0.0676024493643637,0.599536287816488
27343,0.03640771701485533,0.05981655314397562
27344,0.5054956667967466,0.5243555071826219
27345,0.05250214834031049,0.2535118515418352
27346,0.3804418967620758,0.9011191654206966
27347,0.9190673015443099,0.9435241168411289
27348,0.03678965319529936,0.2383679249310143
27349,0.06716705568612649,0.1657596298602085
27350,0.043662954265457576,0.9238884392308451
27351,0.7395094562356218,0.8946026390000215
27352,0.13051089340166255,0.43107729925233373
27353,0.012169369850244206,0.09795512388293186
27354,0.31359115554047146,0.8363826703529122
27355,0.18559372958354323,0.17768273233745355
27356,0.3114012423527651,0.6614750717546898
27357,0.07007730904801002,0.37699419103038434
27358,0.4806669952119415,0.7190998151841684
27359,0.3958920995494348,0.7684845843530209
27360,0.15259648216824725,0.7123777081541863
27361,0.01869327737545127,0.9230629841175318
27362,0.3633989063434422,0.5279419898695991
27363,0.13717416646328323,0.19619500023725792
27364,0.05458886377234867,0.5162244999205524
27365,0.40718133682619534,0.6883510765082629
27366,0.28187696836043663,0.6574653640196617
27367,0.380850583390343,0.36518117540780626
27368,0.03886248114807113,0.6074874233726206
27369,0.03046309450995448,0.039021431753970624
27370,0.02011408482903091,0.8455807919688855
27371,0.2307537244612113,0.3064445430093573
27372,0.07207399518080415,0.14256856991214442
27373,0.9183115836881455,0.8224242021544933
