respondent_id,h1n1_vaccine,seasonal_vaccine
27063,0.06413808486903469,0.5073520449245821
27064,0.23660604482358646,0.5011243745554025
27065,0.36332520696270354,0.5246851052367928
27066,0.10303011156409383,0.5528594351910598
27067,0.8903065920090265,0.8845626726506789
27068,0.8870309562518038,0.9058861288624264
27069,0.9318787349213712,0.9627756057726251
27070,0.04531193118455989,0.036085624190535924
27071,0.1600815453800799,0.07446615731859726
27072,0.3320097009253457,0.7228279481165785
27073,0.11555517857898219,0.9487158299697572
27074,0.1807566100510323,0.2937273807240155
27075,0.7550050457362769,0.8097131754133667
27076,0.9488727572749233,0.8312724768349767
27077,0.11631103887260039,0.12328336716334125
27078,0.17862999826887402,0.8617960268492636
27079,0.18597534374355904,0.8474749361093262
27080,0.2840805053673163,0.17931244867848192
27081,0.16704093676184714,0.8529134066912362
27082,0.5429892781187503,0.3468314128237311
27083,0.24805968779588805,0.4327727947044734
27084,0.9624093897912418,0.8180566663661629
27085,0.06028056281114799,0.0372974681911183
27086,0.032448983889709127,0.06175868747636217
27087,0.1678184820296216,0.23602526952448544
27088,0.6387129939546444,0.7625806979906
27089,0.24531823953282855,0.1779240238624594
27090,0.7860129857438676,0.7417829468068128
27091,0.8605377789074314,0.41472559578219437
27092,0.2915913019297891,0.19856549337181684
27093,0.5648268939644961,0.28783421782854834
27094,0.040718850248696564,0.058280464358300636
27095,0.1846378602097496,0.5478952675570036
27096,0.2726740020550532,0.17511961756807837
27097,0.6166901798541087,0.6783605635910508
27098,0.8517049097436491,0.92430024773602
27099,0.6293402068874878,0.5417273917792836
27100,0.23113111510189735,0.8090518987662023
27101,0.2235086769453068,0.5838792497392828
27102,0.3886239133023283,0.9185785767959563
27103,0.05261134296915432,0.06973689976039467
27104,0.7261870223256169,0.6216397239075158
27105,0.2106330394986574,0.43554636033033
27106,0.9576496290006928,0.9380004807709813
27107,0.7970991113477413,0.7809385413256976
27108,0.5981902558965068,0.36462469340121784
27109,0.29063076709054914,0.15590259466444065
27110,0.10669422165653808,0.34010961106480253
27111,0.18533323167564916,0.46655913959108225
27112,0.696986982202046,0.6498374994955923
27113,0.2276137351662429,0.1320360302856719
27114,0.18608470540100666,0.2508723918324609
27115,0.7888506814881925,0.8938260878070674
27116,0.10879241479492034,0.9222299880278545
27117,0.030074569076755504,0.06736237109414873
27118,0.17304314660905248,0.5162848221631372
27119,0.19390209200516584,0.17950985163510735
27120,0.3437358634273869,0.9758959713803801
27121,0.0779056531687133,0.8670974487182967
27122,0.02913520822595176,0.20823704983246918
27123,0.20542743830846336,0.13637079802425903
27124,0.041049094506439614,0.05925060214054631
27125,0.02427672899638481,0.032444825860551973
27126,0.4658668706405007,0.10950531051144802
27127,0.17379003085013672,0.09014436696594147
27128,0.46193317338862716,0.6267393381962139
27129,0.23552716278848784,0.47014164956615306
27130,0.26336666378937323,0.18311531030127376
27131,0.1748111223818503,0.08810388473305984
27132,0.546772485439682,0.890832117767647
27133,0.1491014526947478,0.5021477910486063
27134,0.9676286735156784,0.9887422785564017
27135,0.05245047247074889,0.4509644919134617
27136,0.2313219251803504,0.5955241269640368
27137,0.20192201170116744,0.18048204207540364
27138,0.3594498597156747,0.6111096103192118
27139,0.11218708265860072,0.14031325191283103
27140,0.9892971735049833,0.9841003431131349
27141,0.8607721364318025,0.7865739908803104
27142,0.06530539124727487,0.17968593348014716
27143,0.6708119285826277,0.47057690328159196
27144,0.07478249446500516,0.060235476375791915
27145,0.8365460218940463,0.7559447871129339
27146,0.20322642832427132,0.9566568340657641
27147,0.07564884197187458,0.37611801969765496
27148,0.2361370790697548,0.07029603439649432
27149,0.41774454376922693,0.12485422348524779
27150,0.5892048521147908,0.9576291307872513
27151,0.6876577691661241,0.9282476193241682
27152,0.05288201245604723,0.19248806853490386
27153,0.6832478806956825,0.9055701971392423
27154,0.8596610507181389,0.9104585104587992
27155,0.5505174636010135,0.7670763851913541
27156,0.04125100891153269,0.26766656322912763
27157,0.05440022283642248,0.5841627925932507
27158,0.0696970914382819,0.3100812738436768
27159,0.10230084095872405,0.11405788529883658
27160,0.29801867266359106,0.2502629218618152
27161,0.8517590942350536,0.7656462167691209
27162,0.152965312662235,0.9273719379175733
27163,0.6494546554318943,0.5588343347186794
27164,0.3020356169801386,0.13258666576646438
27165,0.827379852058394,0.7343715830435568
27166,0.38423358226660614,0.2298420515764323
27167,0.3286239115321051,0.7151233441796124
27168,0.16154805583162155,0.653217081476005
27169,0.8210765508390576,0.6639876544831268
27170,0.9051383443248096,0.9637873680951611
27171,0.07504410772887782,0.26737002263400816
27172,0.14873400163025463,0.8671811599776995
27173,0.6019839571000251,0.5712861746438608
27174,0.0846924733015798,0.06692823658725965
27175,0.09014385758899339,0.08842462439635772
27176,0.9164733485791153,0.9563191169188003
27177,0.9728095547279092,0.9588153880846921
27178,0.14920936535057505,0.2854690215476332
27179,0.23322593071359538,0.2214815888216395
27180,0.216391889783328,0.43070238196572447
27181,0.11294617365064966,0.9215122072794616
27182,0.5879908803643503,0.8790129634914983
27183,0.07065193565860439,0.7134093204728117
27184,0.22522173721612548,0.43553275313598583
27185,0.5275201538148471,0.7294771050406681
27186,0.4340826812536786,0.8659401394868146
27187,0.16296609950231455,0.16466531490994746
27188,0.2837024709019791,0.46353220645483206
27189,0.30818248514164603,0.752679756271977
27190,0.48983962393100905,0.8367353027745766
27191,0.4160377965389416,0.9718762661807481
27192,0.5059366480426106,0.8020256814876728
27193,0.034352339182207196,0.07452477698515787
27194,0.3208157598508315,0.47487860815061456
27195,0.03221672482416105,0.10089075405088382
27196,0.30729824072285705,0.1544290656959972
27197,0.13266399404651863,0.6856996290409063
27198,0.8833562029771129,0.9784992199678119
27199,0.24201092307358565,0.30500134472339546
27200,0.5403661400376123,0.6421387593973917
27201,0.7215553415542794,0.9093232178655735
27202,0.16303650345794699,0.12445223481465018
27203,0.047381878965676215,0.07077735418605545
27204,0.04399963624549575,0.03788549972921176
27205,0.1764039421953445,0.23971308857439153
27206,0.47639896045049784,0.36531872580473457
27207,0.30492634196524626,0.1525493097699136
27208,0.9612264632013978,0.7539814017224498
27209,0.557270593811256,0.3246915346512635
27210,0.27735820871570555,0.27625265184804554
27211,0.08341922612005234,0.20067868250928148
27212,0.5497873119418242,0.9429517264054937
27213,0.658516641259234,0.4771758690716414
27214,0.11960540947774637,0.06734305693606261
27215,0.266803151111341,0.7474917160247435
27216,0.43375001614409986,0.9297157773274045
27217,0.2599930204124544,0.26741252418467826
27218,0.9229347282082707,0.9640078410026593
27219,0.8853881174363134,0.7964331364008902
27220,0.5987522726238445,0.5617035939653201
27221,0.12157757282149088,0.7304891775948628
27222,0.32197601532745646,0.6284461830999218
27223,0.026236810986760086,0.7680328085386046
27224,0.2684066913171116,0.7187918107741207
27225,0.5980901446959841,0.26414640533337264
27226,0.06381933518640014,0.2622951336477938
27227,0.5009425262226391,0.4013587749225646
27228,0.8987548591145257,0.9161576274088072
27229,0.816452728022595,0.9137430868717829
27230,0.5001223644358289,0.9824065281072879
27231,0.8050485574257872,0.9464078466144723
27232,0.3411547069221312,0.6377373181521159
27233,0.7030102372714383,0.2675261802658783
27234,0.0865345505161151,0.0535757928777531
27235,0.9853166304873541,0.9783149799226984
27236,0.2503963727192337,0.9571825945863257
27237,0.7791580735415302,0.8600331377498693
27238,0.8334554566433365,0.8359562971694193
27239,0.4868781211352197,0.12679092490066796
27240,0.2900870338504916,0.4227755396995038
27241,0.28354998177873,0.18614960445125228
27242,0.4307171907557979,0.5584894247494913
27243,0.14315510291182068,0.08309587687490928
27244,0.042191279523969144,0.053609389846466224
27245,0.15659248485048047,0.357227506385893
27246,0.9657823348697242,0.9656546043788179
27247,0.4973438781752801,0.9646748066295993
27248,0.5577508309898631,0.7858281757534721
27249,0.17839462686083474,0.5174258934390491
27250,0.29009817915589436,0.24173687892230122
27251,0.15071462053202153,0.3955463651925059
27252,0.4727185882773997,0.5043286079598767
27253,0.056816925242465725,0.9105882870071937
27254,0.9873039306907412,0.9845508833768919
27255,0.39535169596052816,0.31023034429285795
27256,0.945065012380283,0.9832540975645829
27257,0.7131751639817054,0.5008227958636818
27258,0.4819132043163133,0.783699556062883
27259,0.6581409182308195,0.8592482887131482
27260,0.3375056047642782,0.4468906019088409
27261,0.464058942325507,0.7736247046626203
27262,0.16848679594406646,0.47970948524336376
27263,0.2216103489246957,0.06577789168707365
27264,0.09611744893624534,0.08495034148419259
27265,0.11018197390593948,0.26366032338886214
27266,0.3471230354802985,0.3613287355013877
27267,0.21943422115989158,0.5588130042309878
27268,0.052770158629780885,0.0478416177740347
27269,0.9555552617731177,0.5313173603688975
27270,0.058422390044574585,0.07192591262434297
27271,0.0602772533898666,0.21140540351156273
27272,0.06010779186367309,0.47513948905424985
27273,0.045669611208117446,0.11863824820373665
27274,0.43846430220621124,0.6650657110412072
27275,0.5159410323407259,0.3927237528774687
27276,0.018576591987720017,0.07793639081644925
27277,0.09045065042327066,0.9363675918431626
27278,0.12338064646639633,0.2057062958290349
27279,0.12634148076208537,0.23943944031408773
27280,0.7110143585996151,0.44370320036437255
27281,0.1955214151927906,0.3097754743719304
27282,0.30924497979746474,0.9252171869115443
27283,0.06010973277118541,0.12021325377534925
27284,0.4373497368990494,0.5110781015869654
27285,0.1512150576070028,0.3525944403876173
27286,0.2844149113982294,0.6152911998531336
27287,0.40283574045795284,0.7399220716754121
27288,0.8842914905466386,0.8054938154544293
27289,0.46800128259725804,0.49644236609975273
27290,0.04511883135684308,0.05915592193402726
27291,0.7666756738562417,0.834359561094536
27292,0.1673584444557955,0.6693696246691919
27293,0.12037698509862467,0.9381421464245671
27294,0.11518068439694609,0.055040520698531624
27295,0.7137973029107243,0.9577384414934029
27296,0.2641713813741622,0.7904714018513338
27297,0.13757111353255635,0.8744760618021905
27298,0.1554843375803159,0.24637346855630918
27299,0.639480390496151,0.746001711823927
27300,0.08802669530596578,0.8741827631844655
27301,0.016050203524022127,0.020782703670167532
27302,0.4099260076327088,0.7555579271919364
27303,0.3023392371297621,0.14249034238071256
27304,0.14314797871252039,0.8551042395416701
27305,0.028766450373914242,0.01822536128887125
27306,0.5543057271115972,0.5933619048569045
27307,0.9571125950764473,0.8872553713396555
27308,0.37193803683522497,0.14384454789378454
27309,0.945565184023716,0.9812984906765602
27310,0.07766238640310967,0.18723770432041562
27311,0.12802416846565018,0.12373838701817348
27312,0.23999876510988116,0.5303410594315819
27313,0.05915759878811834,0.09851410714492713
27314,0.12789377080019487,0.056736933264245074
27315,0.11048876954617738,0.23981976134795788
27316,0.5224287020276197,0.7429316338452407
27317,0.3192422767558355,0.15867199996809409
27318,0.511988266155752,0.33762509519377637
27319,0.5331480115665571,0.9252397965872502
27320,0.26963378332857935,0.7868242939992831
27321,0.12766459116087497,0.7844699527795783
27322,0.8822982982355824,0.5578597835062455
27323,0.04790507208190365,0.4600089004255964
27324,0.2690299968642027,0.6066528546856366
27325,0.9718531213500857,0.9579189329745716
27326,0.09739290273699003,0.5806178837985478
27327,0.6739507073042437,0.42216915528614907
27328,0.6165852662308885,0.4914450422612796
27329,0.458783946105026,0.33427243130857975
27330,0.03885903732271741,0.5856430349853106
27331,0.19567972897024047,0.18801635045086018
27332,0.1985286384809293,0.899729014577359
27333,0.9467232485321097,0.8597025575550388
27334,0.09859402775312695,0.03338993095410798
27335,0.5307702343201595,0.11332080411910277
27336,0.1879451002714668,0.16314606900940623
27337,0.5699740337879896,0.8847839069306616
27338,0.599932622451355,0.5407781805567614
27339,0.31516903591960493,0.30401634813971407
27340,0.026642105058576955,0.12614038747180026
27341,0.5996033393431242,0.7078449899828423
27342,0.2505577070142114,0.7057729246838736
27343,0.13315443670464647,0.0751940503063503
27344,0.7589236529690961,0.565404538121144
27345,0.12844265910702982,0.2666202994116454
27346,0.7447326538864565,0.9239079679709702
27347,0.9701429893373291,0.9549012537348253
27348,0.09019973376505275,0.27012083398623543
27349,0.21806652358349454,0.19578020981741842
27350,0.13745847626840943,0.9405476386905366
27351,0.9038126432875567,0.8981089751025974
27352,0.32490218253015263,0.40166326636233163
27353,0.032483770099334806,0.1163938006171359
27354,0.5355194292549557,0.8503636726712406
27355,0.32003741517093726,0.15158487597845394
27356,0.605753659502667,0.6393283050466797
27357,0.15979903392118652,0.3514079501375861
27358,0.7762835132962362,0.7681536348886985
27359,0.6962295333795048,0.8485047311560112
27360,0.3772361997625475,0.7124517860387894
27361,0.06598487065058954,0.9387346522305449
27362,0.6947558555360325,0.5755688830110463
27363,0.3644369683936503,0.16254556272962742
27364,0.13322011849778922,0.4677187153536483
27365,0.6720105701574555,0.7425966875160581
27366,0.5994007446107108,0.7066257558926349
27367,0.6593281317484021,0.5184044164688905
27368,0.11731621242743837,0.5993833027764264
27369,0.09129531721882846,0.037318408439516774
27370,0.07790856284927017,0.8664834671591204
27371,0.49723663414290553,0.3903785722500285
27372,0.18472395143527734,0.13187185351097383
27373,0.9744037356953242,0.8383516490846964
